img r3-cs-avg r3-cs-std r3-h-avg r3-h-std r3-l-avg r3-l-std r3-shsl-avg r3-shsl-std r3-shsv-avg r3-shsv-std r3-v-avg r3-v-std
nirp_rosa_souag_b62 77.315201 42.375505 28.022748 6.477812 91.725259 72.202769 205.137475 57.683449 186.128694 60.877295 130.295960 88.084580
nirp_rosa_stopm_kx_17 43.577058 19.361363 16.394573 6.466275 31.280042 13.155089 194.391016 63.011174 214.233283 45.795630 52.994965 20.291185
nirp_rosa_stopm_kx_8 103.352871 47.157872 18.016348 4.159344 64.667946 33.318639 219.787240 37.413426 232.582009 23.138373 116.256374 56.026256
nirp_rosa_twcms_b9997 44.280402 22.470492 27.975679 21.428184 60.969231 52.216794 143.063038 68.688788 158.415205 63.804824 83.106973 57.894890
nirp_rosa_twcms_f9411 120.621114 38.143934 11.463645 8.635375 87.764608 53.572589 239.961084 29.033381 225.801596 48.525058 147.910331 64.748033
nirp_rosa_va_pc_2006bh7754 52.403690 23.502634 32.652765 15.175957 94.976535 61.643961 120.713369 56.424638 133.864760 52.513457 121.191515 69.982113
nirp_rosa_watmc_2004_564 147.730344 56.068490 21.654709 4.774358 86.460030 39.211775 236.488430 23.052256 240.592556 16.990158 160.221614 66.488053
nirp_rosa_wm_1591_1948 44.481691 18.994870 22.117949 34.107261 147.445584 66.701508 117.615744 75.763514 84.194392 54.699343 169.696836 64.597498
nirp_rousseau_1122 121.566890 30.542121 32.489811 5.240885 124.484656 43.913875 176.407366 53.083435 176.863042 35.344107 185.235225 57.437003
nirp_rousseau_1124 37.824048 20.848315 36.311934 9.541611 24.063508 13.832350 210.350165 44.828537 227.614753 30.732814 42.931904 23.706149
nirp_rousseau_3062 166.526550 45.757184 29.305340 8.396548 97.715918 39.487649 254.068435 6.571972 240.668651 30.338552 180.739311 57.158787
nirp_rousseau_30 19.567767 15.547504 91.399370 44.214013 123.050720 94.908443 104.773860 85.212428 94.656933 94.308304 132.852491 92.493654
nirp_rousseau_71 184.442837 47.694476 21.025931 12.487344 143.928914 39.309677 254.834501 2.189779 203.546982 55.919413 235.881633 33.271738
nirp_rousseau_ag003933 53.674578 18.239102 45.279451 16.408751 158.438731 78.143936 178.090653 78.041823 93.667955 51.311788 185.219365 82.842475
nirp_rousseau_brm_bifa_60_12 30.256549 21.632875 22.621568 11.915924 34.110391 22.360531 125.578990 52.335414 162.139647 45.338256 49.258169 31.993082
nirp_rousseau_nwhcm_1949_134_f 41.448996 16.430112 57.182485 32.180639 152.767533 65.205295 106.682816 66.382343 75.182726 46.412069 173.521743 68.305127
nirp_rousseau_va_pc_2006ag3567 28.719224 19.033782 41.721533 44.970915 128.771092 76.183107 89.632368 79.502918 68.496612 54.294454 143.141093 81.405972
nirp_rousseau_va_pc_2006ag3569 26.683784 14.656022 64.351431 26.357553 40.827314 29.104944 109.891025 61.313720 143.635371 55.249963 54.167527 33.859381
nirp_rousseau_va_pc_2006bb4973 79.744707 45.815168 43.982984 14.376632 62.341417 43.429411 194.617584 58.708622 211.460227 49.023932 102.153499 59.316080
nirp_rousseau_va_pc_2007bl4049 38.453961 26.614132 49.116390 21.192923 101.834385 98.339956 207.656750 75.758884 152.697560 95.099886 120.929589 108.820917
nirp_rubens_07_3506 80.665066 61.786830 20.884154 15.891823 126.599940 32.884859 102.621699 71.833069 115.727431 54.653207 166.918547 50.864038
nirp_rubens_10_1032 163.542894 67.994481 27.512868 37.566843 94.085518 39.323404 236.298938 43.099087 234.628082 37.031675 175.663897 69.650238
nirp_rubens_1910-55 102.853842 55.978407 20.743637 28.700038 77.070048 49.496071 207.993968 55.289175 213.200330 50.559843 128.428211 71.326563
nirp_rubens_1941_18_94 97.492841 55.456628 31.017224 24.892750 56.195573 33.322498 224.179996 54.141918 232.948478 46.839513 104.811137 59.764868
nirp_rubens_1952_3_38 78.966767 45.565556 23.125811 7.562282 65.407692 47.033929 189.993630 55.701749 203.798167 46.266741 104.853395 65.791335
nirp_rubens_1967_114_3 61.875505 20.373188 49.085411 81.526642 134.366871 46.027392 95.448212 34.257954 105.459674 45.735766 165.344456 47.477818
nirp_rubens_1967_195 43.784216 19.608937 37.147517 42.132007 103.382716 41.721199 71.705266 39.643401 100.032648 50.822700 125.300405 39.820374
nirp_rubens_1974_637 63.632128 43.811797 35.543195 26.218270 100.894770 66.323017 138.986723 69.357663 143.045154 73.489574 132.714542 74.248688
nirp_rubens_1974_638 65.278243 50.569678 37.352087 39.096349 87.968284 77.948975 192.353887 73.768367 175.020374 83.547108 120.534462 90.228466
nirp_rubens_1998_126 74.279106 46.604015 27.331341 33.157884 79.918449 58.988387 167.933437 68.335021 178.130692 61.677483 117.023189 78.121821
nirp_rubens_4200 49.790229 30.156956 37.678708 44.402665 137.863647 68.282482 119.012371 79.289282 87.346393 53.106856 162.759795 71.560751
nirp_rubens_45519i 127.408870 63.806762 34.680489 10.759991 102.586596 53.010889 199.011440 55.370782 195.056930 36.570651 166.250030 82.270595
nirp_rubens_609 30.130420 24.986770 60.781712 44.826939 107.119459 72.433769 77.959850 62.338451 81.281892 54.073536 122.201652 75.467749
nirp_rubens_74_59 71.507081 23.328957 28.019382 6.246361 106.281038 72.659539 183.609001 65.138699 159.460636 68.783449 141.988209 77.128846
nirp_rubens_a1946 154.279905 27.417449 21.743574 4.894561 118.919571 46.697351 237.310186 24.111817 211.068780 45.556537 195.962766 50.897183
nirp_rubens_aybcm_2007_58_5 32.488371 27.094458 47.877734 85.143880 54.711869 65.318922 150.622386 67.996853 162.266106 60.708588 70.934165 77.080937
nirp_rubens_batvg_p_1940_8 95.646443 42.308960 16.262040 18.740318 79.911303 46.025875 188.792811 51.318093 202.540043 42.128669 127.701773 62.672680
nirp_rubens_bikgm_793 34.904248 24.582604 59.124084 49.520012 108.923597 69.860044 102.868676 85.963941 101.180988 86.484014 126.382586 66.227606
nirp_rubens_b-m-481 86.468056 27.263149 33.254657 22.539243 179.514658 52.268693 208.049080 59.921762 105.905033 44.068467 222.675245 52.435097
nirp_rubens_b-m-634 30.950517 48.136347 92.212933 90.373318 114.242214 70.048152 74.249579 82.015304 66.406866 67.519273 129.724206 77.567877
nirp_rubens_b-m-831 45.612201 37.966549 89.007569 82.928450 81.188568 72.371942 135.614453 87.701276 145.987895 90.342585 103.973268 72.231722
nirp_rubens_bolmg_1891_5 70.927005 56.101581 57.117673 77.774537 75.352092 57.678246 143.808942 69.210672 157.899796 52.285625 110.809002 82.109630
nirp_rubens_brm_bifa_40_11 90.948148 35.116525 28.213411 7.234146 135.601864 69.503982 203.577582 61.867412 153.856841 75.774359 181.011342 73.726415
nirp_rubens_brm_bifa_50_1 125.225233 42.059642 27.002820 4.865289 167.642094 45.754654 226.297990 41.190358 145.389349 56.184735 230.158896 40.708059
nirp_rubens_brm_bifa_99_1 83.973645 41.292697 28.980413 17.394569 151.262204 65.374926 182.785804 86.655384 112.025696 29.367628 193.171848 83.742964
nirp_rubens_cancm_11942 25.741507 20.716245 51.640456 64.527170 81.151891 60.286447 58.554082 39.960465 77.735234 44.165338 94.049460 64.378571
nirp_rubens_cp_tr_259 30.521247 21.014819 188.335891 65.273336 39.019923 30.794195 126.242145 57.786909 160.022632 50.669929 54.298664 38.933285
nirp_rubens_cp_tr_260 48.874346 35.995681 119.190844 107.366884 100.538261 70.550940 109.845549 63.149596 117.186567 52.650870 125.002033 79.089559
nirp_rubens_fa000005 69.619205 35.743818 40.626249 58.775730 130.857736 68.715833 152.621192 68.472889 127.500692 65.840932 165.675166 74.682082
nirp_rubens_gla_hag_43808 91.462470 25.460963 20.176988 2.961683 112.665030 39.116203 132.903554 44.266077 156.648916 44.578862 158.425572 43.843068
nirp_rubens_hasmg_953_15 49.329337 53.573749 82.825964 60.305592 64.350723 55.775225 120.646687 78.775041 135.860843 61.448975 88.961386 80.238042
nirp_rubens_mnemg_00_1873_55 30.102752 33.295951 62.330249 54.058633 57.133728 56.624151 80.776559 55.140568 101.047170 44.568458 72.195109 71.242769
nirp_rubens_mnemg_00_1883_98 37.168840 30.348428 77.496635 40.186018 75.428275 68.157147 125.386238 79.864871 134.970373 70.370781 93.977855 78.461430
nirp_rubens_mnemg_00_1883_99 50.328237 43.622553 73.114369 39.865408 79.435589 55.863158 111.785923 72.614026 127.517917 54.620727 104.582029 73.787980
nirp_rubens_mnemg_10_1944_115 23.169266 33.233708 86.192866 52.684002 38.940819 43.528219 114.661830 86.475465 135.217971 77.707128 50.467008 56.927831
nirp_rubens_o-77 29.006928 24.012090 97.958794 56.625067 181.415864 56.654462 96.940021 86.712790 41.309612 34.334294 195.937562 59.869069
nirp_rubens_op_0049 100.645826 32.436335 36.195146 5.458797 122.549741 63.898666 197.689943 51.219950 169.726663 52.428172 172.842776 76.832517
nirp_rubens_op158 85.145660 50.880001 23.083868 11.665372 139.245876 72.391247 191.857580 69.842865 140.119233 74.568050 181.750765 77.524787
nirp_rubens_op276 86.102926 25.235689 19.179019 5.718004 145.500899 57.902129 167.743419 65.977544 126.589105 41.311326 188.523386 60.932438
nirp_rubens_plymm_014 60.455780 24.922707 163.638488 90.213232 109.737623 51.114162 113.789293 70.730925 123.419941 54.244669 139.965303 57.256654
nirp_rubens_po_225 74.863743 56.939370 66.205030 69.912986 107.368204 51.341425 122.498743 87.694022 118.293862 59.480719 144.770449 73.492660
nirp_rubens_po_276 90.281848 49.421204 27.036900 11.430312 91.204228 70.065262 220.844851 52.398351 196.363948 60.769499 136.219235 87.076724
nirp_rubens_po_5 35.873528 25.458533 61.106164 58.127229 161.534757 61.580976 91.985520 70.209433 59.046293 46.219489 179.507600 60.195677
nirp_rubens_som_hm_a256 130.568945 19.117242 26.279161 8.978750 161.208062 39.823351 218.215902 46.229164 152.279101 30.642142 226.398348 43.671503
nirp_rubens_truri_1923_52 94.455263 81.467748 35.686334 16.901343 65.541507 41.531138 170.987022 57.810664 195.905951 38.487059 112.671920 81.545703
nirp_rubens_twcms_b9984 39.135464 28.210432 20.968947 13.109345 51.809091 64.462327 181.257216 71.513607 184.618572 71.340409 71.324152 75.604312
nirp_rubens_twcms_c161 58.523403 38.761065 26.224979 24.194435 63.073834 53.440543 164.741700 65.829652 180.211525 53.921008 92.316493 70.385918
nirp_rubens_twcms_g1191 83.660256 21.486106 25.520856 8.190044 160.838419 68.083129 209.802997 52.962125 126.686800 66.629870 202.608433 67.149860
nirp_rubens_twcms_g3894 102.641104 50.615626 17.357723 5.752702 66.427643 38.962901 220.034675 44.505623 229.556899 34.705555 117.651510 61.513910
nirp_rubens_va_pc_2006bh7526 60.841235 53.063101 40.928929 17.824725 56.306658 49.657023 162.473270 65.376305 181.322651 48.758201 86.708107 74.140540
nirp_rubens_va_pc_2006bh7530 87.302037 32.542150 22.065322 19.402980 113.281423 57.929388 156.438053 52.270797 158.893660 57.113634 156.949440 63.965359
nirp_rubens_va_pc_2006bh7543 71.533229 42.225024 38.262078 25.936416 80.892952 63.830358 176.713256 58.872282 181.795638 57.057766 116.636101 78.932848
nirp_rubens_va_pc_2006bh7765 69.351623 58.358949 29.868600 17.481161 59.007782 60.324732 209.920944 54.588689 211.459435 46.120941 93.595222 88.070125
nirp_rubens_va_pc_2007bp0891 101.954342 33.576983 19.448788 5.541299 55.626463 21.267486 240.979933 24.215559 247.099021 14.247044 106.455118 37.489014
nirp_rubens_wisfm_1938_25_1 83.228969 38.106330 20.132857 8.186381 100.040891 63.907282 175.169000 58.815383 169.036384 53.853894 141.658785 76.918055
nirp_rubens_wm_1570-1948 66.657411 29.490851 18.904984 10.696366 113.688234 40.431876 103.130122 60.120978 126.513300 63.436311 147.041367 41.356134
nirp_rubens_wm_1586_1948 36.497718 23.830089 45.702426 80.418247 142.548280 54.408103 57.857023 29.250651 66.817240 45.821433 160.843542 52.817802
nirp_rubens_wm_1597_1948 85.967225 45.042552 23.590333 54.355607 146.662371 53.657370 149.722933 68.983303 125.485040 66.311472 189.654140 52.833119
nirp_rubens_wm_1608_1948 101.692001 45.601906 23.099628 7.759676 133.455598 69.903990 210.664478 48.565964 164.145470 77.690797 184.239462 67.940059
nirp_rubens_wm_1626_1948 15.724820 10.898900 32.271008 41.527660 194.451321 63.293756 85.423770 76.548452 29.805762 39.607163 202.339556 63.182054
nirp_rubens_x158 12.532440 16.175586 169.693350 51.596442 19.939926 36.492033 143.355641 76.095004 170.161811 64.729008 26.226000 41.327308
nirp_teniers_1313 76.235264 59.135746 67.043727 48.505565 94.528239 70.527578 155.040689 70.406309 147.880639 46.664371 132.627962 94.099299
nirp_teniers_13 58.675469 40.991864 53.269227 61.346960 90.499115 47.135585 106.954569 62.978467 129.206062 60.476339 119.843241 56.992090
nirp_teniers_1904-109 71.377074 33.710181 25.072618 16.348420 74.266017 54.128099 183.693893 77.161916 194.161860 80.306119 109.908207 52.450112
nirp_teniers_1904-110 112.845426 51.841101 26.083552 11.297905 106.708955 56.869764 192.520436 59.565756 186.647631 50.379721 163.082979 78.242868
nirp_teniers_1925p81 84.653683 47.030639 25.174820 9.763641 91.814222 57.559684 167.500419 59.255879 173.119371 50.746922 134.121826 72.204156
nirp_teniers_1974_777 61.875919 30.882592 35.566583 10.134879 157.133644 55.442499 121.987927 60.463885 99.773923 71.600051 188.106539 48.173346
nirp_teniers_259 64.486663 32.554540 26.612360 12.033558 72.292483 64.037771 195.843793 55.776003 197.327999 66.166314 104.472217 69.772219
nirp_teniers_44623i 51.491373 54.697084 40.811190 39.805726 65.154361 60.594648 127.339224 80.996155 139.377351 70.335505 90.880955 82.551995
nirp_teniers_44639i 53.184858 46.528358 41.446859 33.765356 65.505344 55.902676 135.674498 73.934180 152.349027 64.393195 92.083861 73.623411
nirp_teniers_44715i 67.839914 43.218589 18.263094 23.373377 55.657480 46.321895 195.767085 58.120416 207.552694 52.249143 89.521882 61.811093
nirp_teniers_44733i 74.289809 58.869782 30.490984 24.760938 66.601815 44.042671 149.725827 69.370779 171.115774 53.356398 103.727534 71.207231
nirp_teniers_44987i 60.407450 62.625346 26.178761 35.781812 51.766934 48.183323 166.014067 79.918154 181.361567 67.097498 81.928037 76.242280
nirp_teniers_45071i 104.311799 60.276972 24.579364 20.697321 95.323654 46.052124 166.895887 74.869044 175.096801 57.407073 147.438901 71.520560
nirp_teniers_45082i 43.038937 44.514401 44.749165 49.938415 60.039509 60.638580 112.645744 77.875735 129.297897 76.008818 81.541299 78.866318
nirp_teniers_47474i 45.314820 30.199653 20.219092 8.905271 34.265379 19.935683 184.896402 58.125743 208.559624 41.675526 56.905743 33.242482
nirp_teniers_90009800 69.540193 40.603059 25.187326 21.847495 101.086836 53.685566 126.497314 72.542832 140.120983 58.209319 135.843100 64.221332
nirp_teniers_a1949 78.764674 51.080481 13.968936 9.318939 53.555927 47.514269 233.276233 34.152077 234.115586 33.635682 92.811601 70.298025
nirp_teniers_a1950 101.656643 29.503909 23.320119 4.057740 70.172627 29.523905 201.399795 39.122304 222.199928 26.329813 120.971194 42.833981
nirp_teniers_a1951 31.242640 17.991835 59.941786 99.116615 80.778580 83.907144 144.700771 61.000696 142.679459 71.796363 96.436488 86.613782
nirp_teniers_ag003549 61.424934 14.333044 99.865891 11.024886 148.773419 42.753229 94.405513 21.533245 95.472373 37.801845 179.532407 37.834857
nirp_teniers_aybcm_artt_19_1 72.562310 47.759539 149.656805 107.617027 94.023308 51.430276 131.838615 69.989709 144.026522 43.497706 130.290932 71.698872
nirp_teniers_aybcm_artt_19_2 71.241763 36.559967 140.578343 107.067456 86.929714 51.315721 140.529702 57.982123 158.135762 42.163902 122.536436 65.108926
nirp_teniers_bikgm_51 26.984420 16.850781 113.992464 79.380086 103.034599 70.977607 78.173086 62.004655 86.452512 64.884607 116.547159 71.448324
nirp_teniers_b-m-105 27.476766 20.417672 88.992784 50.148765 188.028413 44.509396 68.905180 49.219373 38.830240 33.410428 201.828802 41.635700
nirp_teniers_b-m-120 36.753413 18.994311 63.824193 25.940437 88.357869 70.787074 124.602171 73.302496 133.538517 74.198624 106.726442 74.382115
nirp_teniers_b-m-189 36.737280 24.098914 14.463147 8.097446 31.890731 36.156106 205.539196 59.791570 219.511744 49.267254 50.172764 45.702513
nirp_teniers_b-m-197 40.558236 31.505275 23.879808 25.596308 32.871707 36.365942 194.905491 64.349038 210.895170 55.817052 53.077528 47.568436
nirp_teniers_b-m-834 39.579355 30.963360 84.337944 108.921379 114.346137 54.186351 69.642461 54.908984 78.946587 48.760337 134.167562 59.821115
nirp_teniers_brm_bifa_47_1 24.143690 10.593035 40.976734 20.255042 177.896651 74.040816 99.389773 58.965991 46.539025 40.437830 190.007656 72.171073
nirp_teniers_deavm_58 38.685030 20.407970 42.619042 10.321985 124.967485 64.965041 93.204251 76.051911 73.650808 25.332981 144.310389 73.510740
nirp_teniers_eu_739 60.185810 22.437350 28.693924 32.404953 59.385774 40.177957 162.150198 51.360628 189.242998 48.430218 89.473014 43.304029
nirp_teniers_eu_740 64.054783 47.065896 46.534345 58.115384 110.402595 66.289467 130.131810 74.514365 127.778460 70.401015 142.437722 72.875733
nirp_teniers_fa000517 57.662022 52.994110 67.712723 61.123271 71.175057 65.576886 159.936803 79.923859 163.991670 72.368958 99.970574 85.454677
nirp_teniers_fa000518 41.321527 32.262663 95.644163 77.689476 73.310290 58.543794 125.372917 85.882773 134.511327 72.884535 93.940609 70.420936
nirp_teniers_fa000519 47.449387 41.647119 71.023247 58.224235 75.927583 63.031054 129.759593 78.966633 140.369662 64.422658 99.630458 79.865189
nirp_teniers_fa000520 59.617025 42.545240 103.689505 70.008138 70.542052 58.878043 163.800523 84.061399 165.984921 70.734118 100.291451 76.312501
nirp_teniers_fa000521 44.784240 39.572670 81.164982 84.136848 50.132715 51.318729 170.674372 74.722186 186.931280 63.787185 72.469288 68.086781
nirp_teniers_fao_146 156.209030 76.452629 18.824489 9.502591 98.091563 54.180358 250.525394 19.169995 234.606614 42.069044 175.978293 83.934410
nirp_teniers_klmus_180_1989 80.870388 57.615276 51.396724 46.950035 88.934129 67.851065 188.630662 72.062311 176.880767 60.167532 129.287480 91.290675
nirp_teniers_klmus_2579_1985 82.127974 47.113533 123.882408 19.999149 162.385933 53.562481 153.113902 68.438366 109.885648 69.286262 203.435683 44.241510
nirp_teniers_leamg_a381_1953 35.282236 24.000889 48.441967 71.952170 41.123439 37.306372 152.735638 66.953934 179.443622 54.401279 58.747284 47.582614
nirp_teniers_leamg_a390_1953 71.950000 20.411615 16.149760 11.813681 146.107898 57.354238 140.626426 57.162904 116.307027 54.146428 182.111592 59.133671
nirp_teniers_mnemg_00_1855_42 49.604452 26.646988 124.993081 33.706180 167.046661 77.211845 170.997834 80.243130 84.246149 55.350925 191.824158 82.765278
nirp_teniers_mnemg_00_1855_43 53.936200 36.795894 135.780202 53.009745 149.743749 77.905256 154.882798 77.233348 100.342589 65.588471 176.710091 85.353052
nirp_teniers_mnemg_00_1855_70 29.805753 40.423875 82.027530 56.954620 39.041536 35.706121 79.731988 47.461724 113.750181 51.344968 54.000813 55.312926
nirp_teniers_ncm_1904_111 46.064528 30.228429 23.209745 10.481610 55.826184 51.782828 156.145278 86.525227 170.783946 82.010724 78.793019 62.010136
nirp_teniers_ncm_1904_112 80.824645 32.823309 17.455593 9.395498 61.453797 46.071283 218.806571 48.117123 224.510952 50.889678 101.757406 54.296735
nirp_teniers_nt1984_013 54.095277 23.147884 54.273872 29.747945 114.800426 66.503855 126.349937 66.706655 126.355901 74.996066 141.860577 63.127201
nirp_teniers_ntsb35 31.927662 21.501053 43.367400 47.329688 179.732606 69.827740 107.541426 68.317368 60.789323 62.997843 195.741078 61.482564
nirp_teniers_ntsb37 90.379417 44.187945 36.374138 54.170250 119.780881 41.518564 129.595267 63.860282 140.389765 58.586545 164.996640 53.527631
nirp_teniers_pd1989_1 70.288763 49.158383 41.555825 41.137762 125.577407 92.635829 222.285141 56.791105 147.208722 77.615745 160.643139 107.529558
nirp_teniers_rocdg_1364 158.593904 48.858631 44.225946 17.041772 136.315856 37.321513 209.668799 46.765950 189.689459 40.305909 215.558468 51.948813
nirp_teniers_scag_1408 19.357399 13.780580 69.592452 48.539566 65.728321 50.064344 70.597331 67.783671 92.510045 63.787219 75.400530 55.420912
nirp_teniers_som_hm_a186 50.915263 33.983388 150.235335 95.566578 60.205406 28.726875 109.895789 39.322797 149.653913 35.491204 85.671834 44.077884
nirp_teniers_som_hm_a51 29.318060 38.969262 116.291265 91.654519 60.469139 57.462580 71.198608 57.020621 89.838749 47.184967 75.127344 73.696070
nirp_teniers_som_hm_a52 43.314057 32.255983 26.482280 18.456270 62.572587 60.963933 130.426155 52.852117 150.288853 46.263190 84.245091 74.183568
nirp_teniers_som_hm_a53 63.189349 34.173226 28.447495 9.575171 82.922022 65.967021 173.801740 63.767366 175.868017 57.869605 114.491359 80.489887
nirp_teniers_som_hm_a61 38.631926 20.957566 19.885559 11.221931 37.046987 45.353846 214.253244 63.126351 221.333014 56.624223 56.228462 52.913834
nirp_teniers_twcms_b4235 118.631668 44.491540 26.461349 5.678623 107.220530 58.742327 218.716165 46.175094 199.288320 57.673294 166.445966 69.293703
nirp_teniers_twcms_b6243 65.211195 41.887194 16.584172 10.467220 50.107335 50.276523 222.897519 61.355326 223.112280 62.475466 82.549682 65.241056
nirp_teniers_twcms_c7362 129.136252 55.355241 22.955472 7.894026 79.384334 46.973369 247.304627 22.270005 238.983609 30.142096 143.761776 72.150980
nirp_teniers_twcms_g443 82.094351 29.761386 25.155356 7.206548 85.681103 43.069376 153.858127 56.301326 179.829627 44.497130 126.715442 54.359505
nirp_teniers_va_pc_2006bf8096 36.124334 18.948523 95.151206 36.772881 173.054162 58.313408 95.911515 63.608479 59.885152 46.381676 191.162038 57.791408
nirp_teniers_va_pc_2006bh7405 41.605770 43.153285 65.062392 29.957678 43.536831 54.135095 188.033244 72.203620 196.845471 63.766413 64.251958 70.499960
nirp_teniers_va_pc_2006bh7409 35.891762 20.765162 33.536184 27.191541 82.661592 68.836327 136.723712 95.338542 146.056007 96.526708 100.564113 68.986987
nirp_teniers_va_pc_2007bp1108 160.717612 49.199404 25.270281 5.070557 92.123977 32.815060 237.044353 24.840836 240.920105 20.882860 172.364860 54.870834
nirp_teniers_wm_1499_1948 60.930333 29.863749 24.632913 15.434174 67.088389 46.495396 159.998410 67.310156 183.693399 61.176241 97.519772 53.829451
nirp_teniers_wm_1579_1948 46.134846 27.080462 55.131845 67.070383 107.426591 77.636112 136.802022 78.131150 137.140397 88.955890 130.477751 75.197834
nirp_teniers_wm_1581_1948 18.333004 14.958643 54.578461 76.849332 86.008545 81.693094 104.913204 86.166255 119.307399 91.438397 95.182407 80.096754
nirp_teniers_wm_1583_1948 62.815004 23.797750 24.878348 43.145649 123.009833 45.722874 91.036891 36.116537 112.823751 45.971699 154.452341 42.293262
nirp_teniers_wm_1589_1948 73.244784 23.909679 19.029170 14.288738 71.291672 46.078090 177.149778 61.463310 194.853340 55.249847 107.875974 52.341842
nirp_teniers_wm_1595_1948 16.464820 25.044814 148.333424 94.339885 38.544741 53.394233 79.935625 56.370859 105.572795 51.807248 46.760960 61.706939
nirp_teniers_wm_1602_1948 29.484703 14.921921 154.745197 60.833087 134.089461 59.624645 63.819693 58.329896 59.239506 36.722642 148.871966 64.000519
nirp_teniers_wm_1609_1948 84.527270 25.119543 20.438187 26.213568 111.408613 67.525019 185.491763 49.976912 167.437344 65.515778 153.651739 67.437125
nirp_teniers_wm_1611_1948 63.251819 33.873572 38.697285 47.591604 147.038951 56.426415 105.861771 56.238210 103.892159 61.492931 178.703153 49.904624
nirp_teniers_wm_1613_1948 33.706996 22.540687 95.835587 66.315468 179.667178 54.224989 85.014305 61.447713 53.939055 49.058118 196.572154 49.147942
nirp_titian_03_1199 54.868435 39.790664 61.461930 79.572892 98.244035 69.200262 117.973231 73.321260 113.960432 43.439648 125.677878 86.827203
nirp_titian_03_472 64.645474 39.621042 22.857968 34.772529 100.273438 75.837427 166.032717 62.606077 150.233507 58.565006 132.584441 87.447599
nirp_titian_1910-58 135.157359 46.384517 20.371073 6.240586 78.345776 35.067392 240.096114 21.251421 241.049362 18.755597 145.828717 56.952839
nirp_titian_88070010 147.993548 50.943832 7.145028 14.892736 91.313725 43.910237 247.019387 25.658873 236.498070 37.753950 165.108635 62.076587
nirp_titian_88070011 154.592157 63.164648 64.549008 103.712116 110.096094 40.122269 209.008804 49.626404 209.571394 32.549051 187.329988 67.366734
nirp_titian_88070012 77.439644 36.497975 17.660906 10.959551 89.003871 59.103606 166.273772 61.400639 180.120023 65.200455 127.718607 61.589956
nirp_titian_88070014 169.781438 42.660090 30.131815 65.371849 132.136346 35.293685 221.589192 39.043646 202.614187 43.518179 216.950251 39.716051
nirp_titian_88070015 100.693089 65.329456 16.823132 20.938812 75.212959 53.847224 204.006241 55.484202 209.770820 51.110052 125.500181 82.624162
nirp_titian_88070016 52.474080 47.050978 7.647579 26.119997 32.905819 36.490862 236.434226 37.379750 240.921131 31.804367 58.982620 58.739911
nirp_titian_88070017 103.576012 47.911387 34.667008 77.565558 91.361877 47.662137 177.826931 49.875904 190.478954 38.112986 143.133782 66.519028
nirp_titian_88070018 119.546575 72.987850 25.649820 56.373200 79.447296 46.196465 209.001532 57.663899 217.540775 44.698776 139.131731 79.702164
nirp_titian_batvg_p_1900_43 120.701055 42.151998 23.461864 4.504573 110.242250 44.313774 178.799814 45.580059 183.730017 18.942603 170.560532 64.294509
nirp_titian_b-m-211 68.946418 33.654007 32.415495 11.555852 65.761029 33.894446 142.735515 52.321120 175.192120 44.961357 100.237829 47.903003
nirp_titian_b-m-570 67.249609 27.210162 18.274847 8.654750 135.887994 68.061177 140.719805 66.860746 128.488223 78.191639 169.530255 60.032166
nirp_titian_cancm_4036 70.751768 26.755818 38.293551 19.299822 151.892991 53.659759 131.701724 65.026263 99.031236 32.473668 187.304535 62.552011
nirp_titian_eu_741 98.951370 28.726011 19.704944 7.938795 136.855220 59.366423 182.670732 48.759515 151.854470 57.953062 186.323952 59.625630
nirp_titian_gla_hag_43830 51.073503 41.873820 18.455657 6.078694 32.436610 31.208254 229.719814 42.887473 238.386471 28.843621 57.827518 51.328557
nirp_titian_gr_243 171.594396 35.529635 18.238208 4.550820 121.216752 34.619225 223.795445 33.431321 215.856278 34.133084 206.954570 44.527094
nirp_titian_hhtp_2001_1_12 91.601145 48.678268 15.456355 12.380008 116.334518 75.269632 201.423343 59.307856 175.174819 87.723172 162.091928 67.751800
nirp_titian_mnemg_pcf_kt_mm_30_006 111.160144 55.296978 67.036044 86.403803 162.318097 35.654574 187.494118 94.550000 121.618998 46.976950 217.783283 56.736638
nirp_titian_ncm_1907_127 97.876467 69.021974 20.782189 35.350353 73.341105 52.431084 181.039848 56.559831 198.544153 50.155761 122.263330 85.831046
nirp_titian_ncm_1910_60 75.210205 42.750297 34.070600 7.782150 114.201425 73.508770 169.010644 69.168120 140.893018 35.546658 151.783180 93.699178
nirp_titian_plymm_059 94.986650 54.857947 21.800497 13.803763 69.699623 49.499339 212.600455 47.267297 216.827526 38.733582 117.113655 73.938375
nirp_titian_sbc_1976_0148 107.612406 32.278967 28.942608 35.305756 166.247516 54.457155 221.698946 53.573503 131.597079 38.446254 219.932821 61.088828
nirp_titian_som_hm_a250 32.962205 25.821133 167.148689 65.038412 46.584768 36.798517 111.539984 55.890748 143.277191 46.181106 63.112304 48.190475
nirp_titian_som_hm_a257 79.952895 38.114912 101.145922 89.324580 143.113272 46.108677 141.230495 89.150061 108.648840 30.099428 183.055813 62.466736
nirp_titian_souag_b124 55.263182 25.964503 25.365565 40.608531 118.840105 69.711002 135.875978 79.833625 111.750542 53.290535 146.448146 76.159677
