img itct-sat-sl-r3 itct-sat-sl-r7 itct-sat-sl-sg itct-sat-sv-r3 itct-sat-sv-r7 itct-sat-sv-sg itct-lightdark-l-r3 itct-lightdark-l-r7 itct-lightdark-l-sg itct-lightdark-v-r3 itct-lightdark-v-r7 itct-lightdark-v-sg itct-hue-h-r3 itct-hue-h-r7 itct-hue-h-sg itct-hue-cs-r3 itct-hue-cs-r7 itct-hue-cs-sg itct-warmcold-h-r3 itct-warmcold-h-r7 itct-warmcold-h-sg itct-warmcold-cs-r3 itct-warmcold-cs-r7 itct-warmcold-cs-sg itct-comp-h-r3 itct-comp-h-r7 itct-comp-h-sg itct-comp-cs-r3 itct-comp-cs-r7 itct-comp-cs-sg
nirp_raphael_cancm_4034 23.853361 34.638561 54.583369 22.451992 38.069336 56.854735 30.129583 43.258160 58.478840 30.858385 45.036602 60.418447 34.062957 16.285590 47.627808 27.203318 69.687986 27.405997 7.665044 20.250647 15.477724 25.580593 20.991305 24.696157 102.585188 179.342828 118 23.092262 58.375095 0
nirp_raphael_deavm_17 30.769930 42.837925 63.625043 18.749275 32.100078 44.215360 34.290921 42.929479 54.491861 45.801986 56.330086 71.405198 38.738918 15.658133 59.734108 27.457674 85.805775 27.382091 33.096209 11.482617 39.081525 16.576799 50.790053 26.844983 120.127117 179.935934 612 111.666274 138.476469 190
nirp_raphael_eu_714 16.552464 27.528502 38.720736 16.669265 28.375787 36.518259 19.978493 33.026649 43.509591 23.455950 38.329833 54.487985 13.120218 3.836784 24.353654 14.154753 50.449208 27.347428 11.487601 2.599730 21.476732 24.192778 35.657678 24.576403 39.096576 115.778268 492 35.144670 106.600836 147
nirp_raphael_fa000196 42.211269 58.565419 71.724775 22.983604 43.020870 60.781529 32.611532 41.905798 55.121490 47.718288 58.961453 74.575986 37.366449 16.692785 49.564545 27.459427 63.843662 27.407646 46.349649 17.713281 56.558898 25.681649 74.951272 27.073431 116.936984 173.614357 132 160.351456 179.796768 814
nirp_raphael_gla_hag_43782 39.393368 46.788544 51.298897 37.742119 45.196612 49.920098 27.606351 37.365396 50.736684 31.149626 45.431992 68.211421 10.551516 17.879606 12.186759 25.198827 9.635171 27.457143 16.772387 6.407988 34.205630 10.465989 58.859966 27.089371 32.104010 50.282863 0 56.960231 136.510681 897
nirp_raphael_ncm_1910_59 40.768300 51.597880 63.894151 27.872289 38.317454 50.778480 38.126256 44.625737 52.273088 56.251622 63.886818 73.411141 7.766333 27.443714 13.162807 27.468091 18.587027 27.267316 53.112853 24.396095 58.562645 26.845044 66.136225 26.501726 25.670000 68.489563 0 156.959696 178.925797 365
nirp_raphael_po_168 29.252839 42.523120 51.720175 23.111332 33.522485 40.913357 27.762531 39.523809 48.729783 40.399036 58.581968 73.245252 5.262242 14.048548 8.520678 26.240526 5.973816 24.851598 41.564327 11.608134 62.319426 21.258218 78.101017 26.286839 16.787552 33.816075 0 136.906281 179.704479 1958
nirp_raphael_som_hm_a288 33.534542 45.661498 56.784892 26.344659 33.436417 39.340032 26.396653 34.392613 37.676966 40.167216 51.677247 58.188634 51.524766 9.339142 63.458448 27.462749 97.721292 27.393366 41.740708 9.252776 53.856463 26.911488 63.904563 26.698585 148.469802 179.608669 456 128.636629 178.408838 1085
nirp_raphael_som_hm_a94 31.777374 47.278193 63.253697 41.278353 57.848760 69.859395 42.093846 57.837176 66.556730 47.027482 62.508052 71.175664 21.408392 9.636973 45.247343 27.471558 75.939706 27.265387 23.360437 10.045150 31.186777 26.368698 37.963600 26.792456 76.751491 171.345283 350 74.988967 127.064323 180
nirp_raphael_truri_1915_9_5 45.795285 56.298845 67.727962 38.518328 45.187045 54.723087 23.918859 35.664314 42.585576 41.636687 63.679501 74.683068 26.586526 21.043649 38.003974 27.470507 49.282848 27.461549 50.833462 4.505647 79.217320 27.179198 94.677589 24.077291 78.351429 120.141370 0 141.184318 179.942370 398
nirp_raphael_twcms_g4161 34.063679 42.069693 53.932454 33.193764 44.614553 55.455379 16.483146 29.723176 51.976072 20.825543 37.546429 63.383703 34.718989 10.693386 59.589158 27.430464 89.585629 27.377914 18.866356 4.310626 30.908111 22.872735 48.948689 26.900832 103.673254 179.867234 676 50.071380 122.220348 343
nirp_raphael_va_pc_2006an6767 31.415669 45.628295 60.913293 30.554962 42.621516 62.537386 31.188373 41.307452 51.302198 40.888616 52.187078 61.370024 49.848503 18.255598 61.914656 27.473168 73.781712 27.469580 31.689184 10.971307 40.302489 25.854266 50.412009 27.116025 137.102568 177.737018 136 94.156947 125.022440 127
nirp_raphael_va_pc_2006be8817 31.239582 38.303663 50.191517 33.492765 40.078463 49.312580 21.845332 31.537438 45.147987 22.570282 31.940660 46.684975 14.983589 16.903296 23.515493 27.205262 51.910871 27.440716 17.259182 2.017095 19.205157 14.139614 27.668342 21.007312 47.241492 108.590339 580 55.991894 76.391191 63
nirp_raphael_va_pc_2007bp0877 23.310221 39.206112 57.447027 25.583997 43.792207 59.667640 37.958821 54.224360 70.213535 45.561454 60.777921 76.597917 46.755006 11.846614 59.242048 19.185051 66.284523 27.287797 27.038291 5.768384 37.741884 23.377760 49.845115 26.621589 131.090583 168.995175 5 84.163029 157.701101 449
nirp_rebecca_81030139 37.837972 45.790369 52.171269 34.175373 40.013391 46.901574 30.378326 40.239421 50.749208 40.878642 54.121894 64.319252 27.757822 7.080318 35.487527 27.466037 49.089917 27.450767 32.517671 7.759015 42.900639 24.967155 48.711318 26.063334 93.399436 135.760638 114 94.725291 132.230724 153
nirp_rebecca_81030140 32.331860 46.673462 61.761175 35.121854 46.178137 57.226406 58.502245 66.104447 70.723186 69.419098 80.136127 87.890624 68.651740 13.516164 99.375997 27.459487 121.022149 27.455766 34.819461 6.786631 50.982817 26.298235 63.824234 27.176327 171.716557 179.998344 52 105.631849 179.815547 238
nirp_rebecca_81030142 35.747289 58.513591 67.475875 38.118571 70.572207 84.086918 30.255915 54.630737 66.671414 32.110960 55.542737 69.079732 7.203992 19.924706 9.308499 27.485403 10.398099 27.424467 19.876607 3.283539 36.246292 23.517431 49.912892 27.023821 24.193835 42.605332 0 57.786900 148.823129 659
nirp_rebecca_81030143 23.729202 43.369900 49.474997 36.819484 76.033139 89.261902 40.992593 70.287320 81.497764 48.749991 72.268394 81.900551 10.758492 0.834821 12.879443 27.473348 16.218191 27.424049 29.774863 7.296286 39.655168 23.467660 55.823357 27.013043 36.831290 71.822656 0 98.299104 176.769960 715
nirp_rebecca_81030144 26.010232 45.752935 53.124852 25.581111 67.442632 80.758048 17.130404 55.520962 66.649685 12.687639 51.402395 65.984813 1.580038 22.220382 4.511833 27.454313 4.296782 23.205983 25.189443 11.263804 33.836361 21.912924 47.511182 25.678713 3.977885 25.089758 0 85.515373 145.897960 843
nirp_rebecca_81030145 24.961820 54.775926 67.338166 22.501553 63.425968 76.185992 17.820297 46.325795 58.196278 24.417672 46.434728 58.307665 6.591973 27.289580 10.698595 27.429104 12.340809 27.387641 32.397392 13.582997 40.483776 26.436003 49.658271 27.186489 20.106984 48.131146 0 107.348316 159.637789 435
nirp_rebecca_81030146 35.086651 64.014797 71.400425 37.093263 75.293284 85.250494 32.742362 64.447289 72.419935 37.228069 69.316432 77.455521 11.165816 0.839725 16.503751 27.403677 23.188034 27.469501 17.493212 4.143901 28.237093 22.224785 37.862174 27.253990 40.129673 68.469912 0 66.927603 130.390836 48
nirp_rebecca_81030147 32.157800 54.106681 60.923431 34.238554 70.159538 86.237026 26.753887 63.531172 80.319521 26.845440 67.263314 85.610919 8.220809 2.529575 13.842888 27.455213 21.234257 27.396600 21.703956 10.809538 30.564212 15.883418 44.212337 27.296092 31.253216 73.490899 0 63.429952 138.371400 216
nirp_rebecca_81030148 21.748310 43.602972 52.340163 24.242734 44.690052 59.118877 18.301000 40.954350 55.016012 23.632742 45.587789 60.870299 7.067896 22.366339 10.110835 27.469115 6.740372 27.346782 43.772181 22.368141 51.613789 26.642467 59.381430 26.906213 23.807488 43.959862 0 137.383723 168.648533 260
nirp_rebecca_hhtf_1997_280a 24.506554 41.453299 57.299210 32.319504 50.490013 69.024446 45.914538 70.108683 88.752776 43.462208 66.925558 85.485727 43.157254 2.434657 76.764347 21.010341 105.087798 27.458231 12.019478 5.765667 15.683927 14.597810 19.861091 25.341110 128.001798 179.894558 543 34.708553 60.011802 0
nirp_rebecca_hhtf_1997_280b 36.699296 53.438358 63.885389 42.585247 60.964694 74.598357 43.535951 70.260406 89.085783 40.574736 67.654445 86.351175 66.078368 15.565473 87.029043 27.420223 108.782266 27.446845 16.819304 4.540901 22.392532 23.018079 27.051037 24.249504 179.909452 179.599836 163 50.961922 100.611312 8
nirp_rebecca_hhtf_1997_280c 33.964085 45.744538 56.279440 38.124744 51.809209 66.365329 39.967911 62.986154 84.359901 36.925796 59.200595 79.980900 37.123819 4.020173 53.639324 9.267891 89.676211 27.461004 12.777121 3.181873 19.308287 10.536729 25.076253 23.688357 110.355012 176.972177 596 34.366648 72.063502 3
nirp_rebecca_hhtf_1997_280d 39.818802 51.092779 58.721944 45.381028 58.307148 68.076740 35.285861 60.642359 79.416592 30.650856 56.239775 75.754779 52.142666 6.885407 90.197470 20.183895 121.543057 27.451733 15.400889 6.520301 21.545652 12.935545 28.922449 27.133653 166.873243 179.942649 293 45.210842 83.964998 4
nirp_rebecca_hhtp_2001_1_138 39.707038 51.096311 75.452679 59.182555 72.528271 86.945394 45.065948 55.484929 66.522970 36.170380 44.971148 53.996686 26.807212 12.504967 32.181942 25.613680 40.647352 27.421864 26.129596 8.997491 33.807180 18.788093 49.713968 26.236441 86.007634 146.982577 32 76.776890 123.831399 191
nirp_rembrandt_03_716 52.973821 64.390396 80.716800 57.299025 68.779598 88.326616 16.085522 24.443057 29.777527 27.914532 41.605897 49.808559 12.095801 0.243128 16.354484 27.499865 35.982334 27.470772 33.928800 3.635698 49.123125 27.498186 56.561881 26.355004 34.324771 58.101943 47 114.800187 179.063433 45
nirp_rembrandt_03_921 27.871945 37.243735 43.414077 24.216077 33.154760 34.304225 11.768812 26.013647 32.855459 17.586898 37.446664 46.588824 45.185987 12.320081 68.911853 27.084248 96.867736 27.464635 21.268578 2.222355 37.835167 26.797729 43.798274 24.257540 132.966090 179.887028 752 49.454137 166.599110 93
nirp_rembrandt_44749i 29.115923 45.933861 58.919758 29.660483 49.133982 55.321570 27.800768 42.357434 47.977722 31.733409 47.267255 56.896708 17.047201 6.092242 37.434878 27.455562 50.093473 27.460796 22.537869 3.272355 37.657292 19.071865 45.990449 26.651360 51.749413 174.628828 367 62.302745 157.140977 202
nirp_rembrandt_44832i 20.672290 32.059702 38.526436 20.495734 32.227359 34.209307 19.285148 38.703164 50.184427 26.956905 50.861975 64.500080 9.052248 0.390081 12.795487 27.447771 23.005907 27.438947 24.801874 6.567928 39.063170 22.886290 52.405168 25.092366 32.038929 77.357244 29 83.137851 161.207993 801
nirp_rembrandt_44 41.700267 60.028553 76.946956 43.181953 60.294535 76.700311 38.027282 50.200043 61.122762 43.028191 55.851930 66.971598 38.315692 23.491426 63.842760 27.354126 86.818488 27.267144 21.398610 9.001493 28.549558 24.551040 34.317216 25.375980 133.994509 179.505788 111 75.432682 128.057194 11
nirp_rembrandt_600 8.888849 13.444335 14.598047 10.783461 16.812311 19.220838 25.681783 33.145107 38.916296 41.957540 53.541757 62.561687 4.037962 14.804621 7.245571 27.421127 11.116607 27.450316 46.594387 16.741259 58.944351 22.912363 68.100288 26.365308 12.039582 32.241522 0 150.487977 179.906321 336
nirp_rembrandt_601 22.103093 34.008030 43.090820 19.751037 32.782321 39.049002 24.725916 31.504294 36.344218 34.603021 45.732895 52.093885 44.584296 20.164101 65.990947 27.492312 83.813288 27.433365 29.127912 4.718436 42.318920 22.457787 49.780619 27.260342 148.420623 179.403054 548 91.058131 138.246623 210
nirp_rembrandt_90006922 47.470990 56.363461 58.792388 39.930314 51.132294 56.614370 30.940889 37.772786 45.419604 38.234966 42.994996 52.081149 9.449652 16.218615 11.607431 27.465069 13.414905 21.286827 23.240818 18.436811 24.921514 24.293727 28.870415 26.457548 25.480620 48.102963 0 77.403926 145.444645 12
nirp_rembrandt_90006943 35.934803 49.053115 55.734722 31.163012 42.430633 45.626206 15.738029 27.230554 31.363711 21.537402 38.352309 43.717838 71.813919 26.942117 78.178867 27.465391 92.548549 27.447701 22.025222 7.798697 38.283384 26.690356 45.588677 27.139358 174.556143 179.899334 862 69.859089 173.784802 450
nirp_rembrandt_art01984 22.560905 29.097109 33.076273 15.263471 20.514401 26.158843 11.660641 18.842558 31.814128 16.250030 27.851809 46.740045 5.491193 17.618011 7.035248 27.493938 3.656434 21.422361 14.931700 13.966027 27.485518 25.974513 36.912340 25.398463 18.784900 31.503721 0 45.213829 114.240388 220
nirp_rembrandt_batvg_p_1939_4 29.936686 38.634949 46.229506 25.346602 32.773630 39.664233 25.694953 36.105794 47.108439 34.545349 49.632584 62.789611 7.498428 13.116004 11.626498 27.491949 24.239861 21.361257 26.609042 7.695900 40.868438 27.227180 51.399828 27.022970 25.898196 69.637030 0 95.068773 159.682299 230
nirp_rembrandt_b-m-169 19.196252 28.228486 32.616539 29.281270 41.255488 47.839733 31.518101 47.141086 54.433628 37.883548 58.424856 67.527126 5.247545 24.494137 8.078773 27.450041 5.081515 16.074477 21.919230 18.823876 41.372744 25.153430 53.731248 26.419723 18.913715 35.642319 0 78.404089 136.293354 1085
nirp_rembrandt_b-m-629 22.242393 36.728388 52.215253 26.619606 38.269895 52.080793 25.798637 31.398526 40.377182 30.046369 36.952530 46.912782 37.744411 13.698897 46.278712 27.411396 63.358244 27.406792 13.055005 8.337264 22.041227 13.509065 29.326753 26.331057 123.091844 147.906141 62 35.306294 111.994646 15
nirp_rembrandt_b-m-663 7.215864 12.553989 14.261335 16.660136 24.523884 28.639684 16.441599 25.674558 31.955410 17.774464 31.281674 40.382527 2.832553 21.141395 5.318099 27.429412 3.368178 12.515649 15.351127 3.944606 31.146207 11.967859 46.371487 24.148634 8.907775 28.146104 0 50.289415 160.138292 725
nirp_rembrandt_b-m-983 33.981107 48.704120 59.050007 27.334130 40.519566 48.676317 14.922626 24.933502 29.019576 22.241903 35.617104 41.924971 42.238788 17.286220 50.037287 26.926173 60.789907 27.432529 21.205942 2.496000 31.609166 26.208499 38.718216 24.715311 126.560809 166.056585 59 68.938848 179.857813 41
nirp_rembrandt_brm_bifa_41_7 17.798775 36.184764 49.734331 21.805219 32.752066 39.672697 30.056529 38.689769 36.381304 41.691333 52.865918 55.530890 45.072643 21.601032 50.228705 27.469021 61.783539 22.877056 35.036297 7.472307 44.119146 23.694636 48.660691 25.027128 149.774200 179.523366 56 121.023359 179.149984 261
nirp_rembrandt_eu_464 26.675994 40.036450 52.937608 29.788118 40.816613 49.973276 30.500098 46.186221 55.440874 33.594126 51.046939 61.533503 52.193284 25.936394 73.611589 27.268138 112.128222 27.347434 9.308094 15.931107 16.499297 26.976587 22.510420 25.162872 173.093780 179.836322 298 26.549159 73.946064 2
nirp_rembrandt_eu_723 1.919044 5.499113 2.858750 1.738648 4.939140 2.905341 10.325164 16.829780 24.144145 20.652537 31.987446 42.204545 3.571221 27.437129 5.739429 27.479037 7.161832 25.309432 26.635681 6.964603 37.524009 18.640012 42.857401 25.574869 11.505790 27.716789 0 71.884546 163.804117 233
nirp_rembrandt_eu_737 59.523894 69.537967 74.153742 70.981142 79.360580 81.544696 57.647160 64.863803 69.140880 52.046413 61.022297 66.679375 66.780920 17.851646 84.442419 27.477500 97.807130 27.395550 24.366666 4.860359 32.102255 23.962076 39.330017 26.910164 179.866685 179.957992 182 67.694769 142.517580 131
nirp_rembrandt_fa000014 30.513197 44.089584 48.748582 29.731922 44.369475 49.989382 12.337978 21.450462 29.346468 14.138418 24.943433 32.918454 40.575131 21.446524 59.437654 26.937832 80.486061 27.463558 7.030364 5.266667 12.557494 24.235804 14.579490 23.106538 115.882751 179.315104 1140 20.904401 50.962041 0
nirp_rembrandt_gla_hag_43779 11.921174 18.968256 20.248655 21.314356 27.120706 29.250022 27.936566 35.703951 42.649191 34.858581 45.259187 49.934160 6.422333 24.052380 7.886854 23.177308 4.896366 15.577249 25.176889 6.724349 33.793618 14.925357 41.156675 10.350346 16.884622 29.258087 0 81.514849 140.203188 157
nirp_rembrandt_gla_hag_43785 19.363955 32.231721 42.386419 16.873502 26.949951 31.259572 24.809529 39.180701 43.196627 34.154757 52.648477 58.418288 9.586544 25.668038 14.904960 27.473837 35.939232 26.003874 27.053977 7.356706 39.474343 17.327801 45.042460 27.024673 35.119841 80.097072 33 78.084085 129.470807 50
nirp_rembrandt_gla_hag_43786 38.933455 50.083071 55.427507 35.633123 41.207829 43.972458 37.001355 43.025597 49.110019 49.219424 57.024307 63.996309 5.231818 11.528725 6.176016 26.832571 5.411274 21.765980 35.770898 9.773720 41.552576 19.732596 49.046090 25.592166 15.785257 24.165681 0 103.609065 176.440931 598
nirp_rembrandt_op475 42.382163 52.948222 57.435387 30.814538 39.173932 41.189694 16.919141 27.499337 34.617758 31.563201 47.877236 60.285269 3.458275 10.538009 5.552039 24.807161 5.968876 22.631575 41.221187 26.750969 56.583353 27.168571 69.134886 24.364332 11.785031 34.660026 0 115.843059 179.783457 698
nirp_rembrandt_redmg_1944_67_1 20.081853 27.847966 29.546382 17.186682 25.075067 25.068223 20.612810 26.618097 38.472973 28.419797 35.927714 51.697737 6.480488 0.104568 10.606289 4.455119 18.419014 27.437388 22.511081 5.507570 28.836879 22.009265 40.031153 27.094163 17.346872 48.396515 0 79.514373 151.627223 146
nirp_rembrandt_skipm_2006_1_7 39.213539 57.282485 59.386571 31.076198 48.536391 51.421052 29.412834 38.885872 44.580753 38.709294 49.020122 57.486957 18.341178 0.817643 37.625478 27.485477 61.452255 20.131312 29.653410 11.803689 36.385035 25.542179 46.263460 26.059791 66.076777 162.392919 51 107.931572 175.590067 340
nirp_rembrandt_som_hm_a35 33.689219 44.258288 50.478422 34.306065 45.258186 47.960481 12.388461 24.772377 34.147256 18.384182 33.411685 51.001277 12.843318 0.797242 17.493542 27.460831 21.956973 27.478948 23.472801 4.299065 33.638446 12.276340 48.198363 26.275746 43.523144 89.148014 0 73.058624 161.982346 460
nirp_rembrandt_twcms_b8401 32.704392 44.786396 52.662431 25.497820 34.744072 38.821815 16.856464 21.484815 26.894294 24.065099 31.105771 39.130012 4.816836 26.101898 5.709249 27.470620 5.450080 17.152983 20.986402 25.676938 28.708811 24.075086 33.539000 22.419344 16.727843 30.518712 0 74.095887 158.054088 39
nirp_rembrandt_twcms_g1995 27.385090 36.570886 45.569094 22.594601 29.438211 35.382995 20.582718 28.818183 36.473873 30.013453 41.761422 53.926200 3.378128 22.397216 4.601544 27.455748 6.096756 24.063130 27.414454 3.995547 37.695260 24.609430 45.100880 26.890520 10.620645 20.174399 0 75.317172 155.650964 145
nirp_rembrandt_va_pc_2007bn5350 27.892626 42.700824 49.306270 33.620951 40.437615 45.205879 28.923095 43.919646 53.498446 36.505992 58.493199 72.331891 6.013906 16.426824 8.857878 27.485678 5.075757 19.659174 27.697355 9.913257 48.847970 20.700896 61.357437 26.904202 16.214117 43.733660 0 76.639165 170.040559 35
nirp_ribera_1075 19.358836 29.067691 35.375214 13.835624 26.930551 33.785691 9.084338 24.546043 36.081373 15.738368 33.353721 48.318487 5.839842 27.433085 8.666650 27.460949 9.524784 27.465285 20.941670 11.948364 30.970189 21.235278 42.360756 27.018320 16.642349 40.104941 0 82.795479 157.698909 194
nirp_ribera_1_194 25.017184 30.414410 40.090998 8.564280 15.011455 21.955708 30.875011 35.635194 47.550077 42.635369 48.865596 67.473409 19.281408 13.608294 26.728952 27.446918 32.574557 27.409244 33.250460 18.201903 37.712763 27.435908 50.804984 27.220839 47.837203 99.886208 0 113.363235 173.628081 248
nirp_ribera_1941_18_81 29.141782 44.027906 42.742189 21.132962 34.064677 39.758849 9.272217 18.609351 30.962918 14.384090 30.032662 48.745992 9.214009 6.291016 12.930594 25.377758 13.086820 27.261512 20.726163 16.985691 43.535723 24.800575 68.145563 26.212624 28.027901 51.565744 0 62.131383 176.288680 2025
