img artist school country nofilter-cs60 nofilter-cs40 nofilter-cs20 nofilter-h60 nofilter-h40 nofilter-h20 nofilter-l60 nofilter-l40 nofilter-l20 nofilter-shsv60 nofilter-shsv40 nofilter-shsv20 nofilter-shsl60 nofilter-shsl40 nofilter-shsl20 nofilter-v60 nofilter-v40 nofilter-v20 sobel-cs60 sobel-cs40 sobel-cs20 sobel-h60 sobel-h40 sobel-h20 sobel-l60 sobel-l40 sobel-l20 sobel-shsv60 sobel-shsv40 sobel-shsv20 sobel-shsl60 sobel-shsl40 sobel-shsl20 sobel-v60 sobel-v40 sobel-v20 canny-cs60 canny-cs40 canny-cs20 canny-h60 canny-h40 canny-h20 canny-l60 canny-l40 canny-l20 canny-shsv60 canny-shsv40 canny-shsv20 canny-shsl60 canny-shsl40 canny-shsl20 canny-v60 canny-v40 canny-v20 glcm-cs-ct1 glcm-cs-ct6 glcm-cs-ct20 glcm-cs-en1 glcm-cs-en6 glcm-cs-en20 glcm-cs-hm1 glcm-cs-hm6 glcm-cs-hm20 glcm-cs-cr1 glcm-cs-cr6 glcm-cs-cr20 glcm-h-ct1 glcm-h-ct6 glcm-h-ct20 glcm-h-en1 glcm-h-en6 glcm-h-en20 glcm-h-hm1 glcm-h-hm6 glcm-h-hm20 glcm-h-cr1 glcm-h-cr6 glcm-h-cr20 glcm-l-ct1 glcm-l-ct6 glcm-l-ct20 glcm-l-en1 glcm-l-en6 glcm-l-en20 glcm-l-hm1 glcm-l-hm6 glcm-l-hm20 glcm-l-cr1 glcm-l-cr6 glcm-l-cr20 glcm-shsl-ct1 glcm-shsl-ct6 glcm-shsl-ct20 glcm-shsl-en1 glcm-shsl-en6 glcm-shsl-en20 glcm-shsl-hm1 glcm-shsl-hm6 glcm-shsl-hm20 glcm-shsl-cr1 glcm-shsl-cr6 glcm-shsl-cr20 glcm-shsv-ct1 glcm-shsv-ct6 glcm-shsv-ct20 glcm-shsv-en1 glcm-shsv-en6 glcm-shsv-en20 glcm-shsv-hm1 glcm-shsv-hm6 glcm-shsv-hm20 glcm-shsv-cr1 glcm-shsv-cr6 glcm-shsv-cr20 glcm-v-ct1 glcm-v-ct6 glcm-v-ct20 glcm-v-en1 glcm-v-en6 glcm-v-en20 glcm-v-hm1 glcm-v-hm6 glcm-v-hm20 glcm-v-cr1 glcm-v-cr6 glcm-v-cr20 it12-r it12-or it12-o it12-oy it12-y it12-gy it12-g it12-gb it12-b it12-pb it12-p it12-pr r3-cs-avg r3-cs-std r3-h-avg r3-h-std r3-l-avg r3-l-std r3-shsl-avg r3-shsl-std r3-shsv-avg r3-shsv-std r3-v-avg r3-v-std itct-sat-sl-r3 itct-sat-sl-r7 itct-sat-sl-sg itct-sat-sv-r3 itct-sat-sv-r7 itct-sat-sv-sg itct-lightdark-l-r3 itct-lightdark-l-r7 itct-lightdark-l-sg itct-lightdark-v-r3 itct-lightdark-v-r7 itct-lightdark-v-sg itct-hue-h-r3 itct-hue-h-r7 itct-hue-h-sg itct-hue-cs-r3 itct-hue-cs-r7 itct-hue-cs-sg itct-warmcold-h-r3 itct-warmcold-h-r7 itct-warmcold-h-sg itct-warmcold-cs-r3 itct-warmcold-cs-r7 itct-warmcold-cs-sg itct-comp-h-r3 itct-comp-h-r7 itct-comp-h-sg itct-comp-cs-r3 itct-comp-cs-r7 itct-comp-cs-sg cs-avg cs-std h-avg h-std l-avg l-std shsl-avg shsl-std shsv-avg shsv-std v-avg v-std
nirp_zoffany_fa_1991_091 zoffany neoclassicism britain 24.626 32.365 50.338 13.369 17.071 25.496 17.604 25.067 42.593 7.778 9.888 14.846 8.158 10.433 15.775 17.405 24.493 40.036 12.402 17.178 30.706 10.684 13.823 20.640 16.650 24.259 42.506 7.473 9.814 15.586 7.928 10.553 17.161 16.492 23.613 40.461 9.493 11.513 16.450 7.389 8.998 12.914 9.910 12.070 17.217 3.175 3.852 5.574 3.056 3.706 5.386 9.161 11.146 15.943 3961733 48726877 180454700 65287.326 59005.673 48537.773 201513.940 131284.782 84870.884 1.000016 1.000764 1.155554 237900510 760559533 1356171576 33024.658 62700.994 51551.839 229842.725 152809.874 100236.840 1.000000 1.000000 1.001923 6915545 103375199 373216397 24424.321 13969.652 10850.483 165707.428 77018.373 46495.942 1.042481 1.000000 1.000000 207494186 900319760 1543436427 80221.271 69244.262 57044.643 186580.428 119339.332 88061.246 1.000000 1.349805 1.000000 177826522 772486854 1514299522 66534.881 59116.928 48631.819 168285.486 96017.197 66610.461 1.003439 1.010231 1.000000 9310259 144845995 580551674 40314.377 31287.479 25142.634 178413.323 95174.047 61035.440 1.000000 1.002485 1.000000 55097 142440 920 0 0 0 0 0 0 0 0 0 26.142620 47.988844 33.240663 66.777290 39.005181 62.711134 87.773283 101.885022 83.670633 92.829402 52.022892 84.489694 42.752295 60.144986 72.145358 27.623433 48.098790 65.425602 39.335146 50.023986 58.686510 53.754824 68.064661 78.133051 10.951227 11.499846 22.369519 27.452785 52.287499 27.376824 41.085636 17.052256 52.566199 26.033349 54.296134 24.055727 33.480827 143.645778 25 115.228855 171.715672 85 39.785995 44.538431 33.914619 55.632728 52.690407 61.060053 117.336540 87.322482 124.163494 78.971321 72.542819 81.480461
nirp_zoffany_op607 zoffany neoclassicism britain 16.174 22.084 35.957 17.174 24.825 46.309 11.273 15.254 25.654 4.958 6.441 10.068 5.564 7.231 11.433 10.656 14.352 23.473 11.990 16.695 29.537 18.744 27.457 50.005 11.539 16.075 28.015 5.454 7.293 12.244 6.169 8.445 14.581 10.942 14.999 25.336 6.180 7.515 10.795 8.890 10.850 15.632 4.886 5.941 8.540 2.278 2.735 3.923 2.238 2.680 3.848 4.532 5.514 7.945 12683402 111447172 281967347 26916.103 18244.036 12229.282 158717.362 91071.340 50185.256 1.000004 1.000187 1.004278 34421726 66230575 78678923 36319.912 23396.818 17442.629 181417.393 109498.166 71238.057 1.000002 1.000102 1.001844 35937418 254085271 511080155 16539.844 10211.683 7824.824 124252.553 64201.025 40785.914 1.000024 1.001149 1.030998 304836503 902818414 1314417968 51313.276 39900.457 33581.461 105374.896 59951.263 43832.410 1.009935 -0.877411 1.000000 197813482 640269603 929288708 41070.770 32825.399 27855.502 96283.317 53523.175 38937.440 1.000000 -1.834239 1.000000 42118933 371439929 850988276 17173.837 10499.040 7996.947 125556.114 61417.069 36748.618 1.000000 1.000000 1.020480 0 140484 96590 0 0 0 0 0 0 0 0 0 85.257190 42.642920 32.230765 8.554233 114.291965 62.401083 159.479964 64.680526 148.119856 39.553421 156.903187 79.365856 36.417613 47.893227 58.593372 32.665228 41.523569 47.682783 35.235437 39.709352 44.760177 47.562182 53.483877 61.750986 4.610603 0.065356 7.154007 27.472989 10.107359 27.433891 35.073610 6.149945 39.833787 26.797851 46.937556 26.879644 15.861036 43.973919 0 110.483988 175.354262 250 39.017710 38.280708 30.903125 13.299316 48.558213 51.517875 144.392783 72.604466 164.594429 61.576529 68.010979 68.940496
nirp_zoffany_po_120 zoffany neoclassicism britain 8.946 11.960 19.829 26.408 38.756 76.836 8.608 11.481 18.712 7.104 9.341 15.036 8.746 11.453 18.521 7.350 9.569 15.169 6.667 8.981 15.102 8.463 11.781 20.998 8.457 11.565 19.715 7.574 10.278 17.336 9.384 12.768 21.882 7.377 9.966 16.625 2.772 3.366 4.895 20.489 24.536 33.873 3.031 3.686 5.332 2.857 3.444 4.948 3.203 3.868 5.580 2.663 3.228 4.669 25458252 245356147 613200791 5843.533 3231.699 2466.032 75167.390 27648.029 15520.414 1.000000 1.000000 1.000000 1725231 10860880 20922601 35700.598 21256.087 16860.419 182263.545 96034.592 65079.046 1.000000 1.000000 1.000000 37425972 298874801 565195706 8341.806 4737.272 3588.135 86605.502 36296.063 21725.687 1.000287 1.000000 1.000000 113893805 373109142 477794394 39450.259 38245.739 44751.835 187593.144 155164.111 140995.960 1.678795 1.000000 1.261159 66433673 318062452 488505457 18057.247 40494.611 46847.413 177608.695 143627.954 127172.183 1.000000 1.005317 1.000000 55839441 509407266 1084844917 16943.297 10189.497 5500.961 75947.363 32336.288 18195.398 1.000000 1.482425 1.000000 0 0 0 0 0 23075 70749 36775 0 0 0 0 124.367596 48.103458 20.307732 9.465644 79.731377 46.317061 241.794936 30.213108 234.932656 36.750258 141.742401 65.806212 7.172343 13.921537 14.347962 10.796029 17.563447 20.467499 18.823886 26.972950 35.263426 27.728320 39.463135 51.506514 4.575239 6.867975 5.942017 8.744609 7.645504 24.868708 26.106159 6.295629 37.496471 25.964883 53.199324 25.594124 14.928511 25.398226 0 91.780458 149.225442 802 117.462690 46.023303 23.439261 8.000060 75.119451 43.894603 236.421559 33.854632 234.558432 36.157427 133.703686 63.018136
nirp_zoffany_som_hm_a93 zoffany neoclassicism britain 17.763 24.520 41.069 8.210 10.707 16.585 12.628 17.097 29.168 5.511 7.118 10.981 6.066 7.848 12.262 11.851 15.908 26.690 10.916 15.254 27.340 8.744 11.335 17.006 12.305 17.506 32.291 6.076 8.131 13.542 6.830 9.294 15.951 11.358 16.016 28.691 6.472 7.926 11.418 6.508 7.944 11.440 4.701 5.743 8.269 2.360 2.842 4.097 2.301 2.771 4.001 4.394 5.366 7.756 6936001 70043588 189859873 20601.774 12873.645 9151.009 160218.359 84055.415 42317.746 1.000002 1.000007 1.018019 346597575 1204951078 1864191424 35272.805 21800.221 15661.893 188545.414 106377.821 62197.821 1.000187 1.044254 1.000000 16429017 143485022 421062536 11688.427 6344.622 4671.217 122646.480 50949.835 28421.480 1.000018 1.002434 1.000000 268081611 925613627 1423206158 25687.272 14348.907 9211.091 101309.976 40836.479 21262.651 1.013011 1.502026 1.000000 197008073 710767713 1167512471 18126.753 8935.403 6103.115 92943.787 33981.259 17357.233 1.000000 1.000000 -1.994541 18502893 187553768 596124715 12183.604 7438.649 4771.991 121929.562 49711.187 25706.293 1.000362 1.000000 1.018117 23656 169957 0 0 0 0 0 0 0 0 0 1512 48.234387 37.018898 55.878877 76.517170 94.313516 75.954930 126.506029 76.019369 117.008579 57.007144 118.421111 89.274477 40.950628 49.923744 59.585790 41.603641 49.654742 56.208128 22.384927 34.352804 44.467517 26.958083 43.867796 56.932759 31.128778 21.343384 49.937020 27.197138 77.584178 27.306813 20.922398 7.490814 34.141469 21.425372 43.122971 27.027833 92.998170 177.520039 99 59.957796 162.508987 161 39.511888 32.935156 46.197379 68.487682 54.968958 48.377375 128.968004 72.892240 150.204745 69.018424 74.739773 60.287728
nirp_zoffany_strpg_1993_122 zoffany neoclassicism britain 18.982 26.358 44.617 9.882 13.596 23.404 12.515 16.632 26.232 7.004 9.120 14.289 7.665 10.045 16.151 12.039 15.808 24.857 10.442 14.663 26.274 11.441 15.752 26.843 9.510 12.801 20.723 7.833 10.692 18.412 9.003 12.478 22.282 9.449 12.703 20.504 7.129 8.688 12.532 4.792 5.846 8.476 4.731 5.774 8.339 2.536 3.064 4.449 2.453 2.971 4.310 4.475 5.467 7.917 4342005 62779897 147996256 19445.286 12588.672 9926.448 143117.003 72703.387 48126.614 1.000002 1.000099 1.001633 132994336 298201969 398277248 21381.641 13746.207 10991.307 150629.157 76857.981 54419.686 1.000000 1.000000 1.000000 19281912 303754758 944656609 12434.394 7211.253 5282.298 122314.641 53522.765 31810.225 1.000276 1.026057 1.000000 111185945 642353447 1397846527 37624.157 28721.002 19184.541 99463.903 51320.501 32831.077 1.000198 1.000000 1.000000 78941102 432510593 877450957 23993.051 18103.015 13482.083 93927.715 41913.192 26872.849 1.000000 1.007008 1.631037 22254157 361164730 1124525212 17275.380 12333.665 7301.763 120928.715 55653.948 32756.272 1.002028 1.000000 1.000000 64523 93553 15953 0 0 0 0 0 0 0 0 0 28.366606 20.953271 24.231798 10.145048 94.650015 88.029376 109.756790 63.562145 96.390093 44.629360 108.892984 94.849775 47.520313 57.401614 72.884103 48.768497 57.843727 66.178659 27.323708 49.093436 67.854116 31.422082 54.157533 74.707146 37.104136 4.847906 44.981188 27.445092 49.549698 27.442086 24.535170 6.978217 28.992395 27.283962 35.688429 26.865631 105.776652 163.072958 85 72.652669 113.728491 25 30.726539 28.090542 35.275214 42.751222 76.385560 72.891487 105.231106 81.756939 106.517700 74.859745 91.761647 80.195370
nirp_zoffany_th2 zoffany neoclassicism britain 27.821 38.813 66.897 5.304 6.892 10.900 10.187 14.642 26.594 5.576 7.384 12.064 5.359 7.117 11.676 9.919 14.178 25.320 13.799 20.029 37.115 5.949 7.730 11.847 11.789 16.993 30.661 6.777 9.290 15.997 6.555 9.055 16.035 11.279 16.159 28.836 12.274 14.710 20.912 3.517 4.280 6.205 5.395 6.562 9.422 2.928 3.515 5.017 2.519 3.019 4.331 5.148 6.264 8.995 2984854 24720749 62244478 37262.512 27923.845 20586.377 170465.070 111114.708 75315.503 1.000000 1.000000 1.000000 606969624 1822757631 2428554647 33743.261 23822.117 16152.033 141996.835 80304.564 47212.445 1.000000 1.020782 1.331708 63462310 195446931 407647816 9786.679 7203.031 5846.415 77104.082 47195.546 33180.872 1.000000 1.000000 1.000000 480771667 838706311 1083841394 25285.004 19091.382 12249.831 77209.979 49002.584 31720.379 1.000161 1.023263 1.000000 394729783 732153951 980264041 24340.199 18465.368 11649.404 64455.427 39962.461 25522.678 1.000000 1.000000 1.000000 67322162 226594428 482239337 9139.174 6489.660 4994.431 76677.899 45793.894 31104.796 1.000000 1.000000 1.000000 54390 0 29380 393 0 13147 0 7437 0 0 0 0 19.999642 15.353287 82.457507 104.616676 44.813515 35.124204 59.594243 38.498128 87.782161 48.242137 54.847080 38.891461 15.347871 28.820999 34.367911 22.413049 31.714543 37.200630 21.715693 33.161918 32.644973 24.156081 37.626104 41.988738 37.708481 15.321719 51.839465 27.219563 72.685746 27.431723 9.352748 0.861791 15.773515 20.098075 17.629318 23.516225 122.169064 178.823156 638 27.784323 60.185963 0 14.147373 16.515999 93.090670 78.469711 45.067169 46.537586 54.122164 54.205861 73.911068 54.260016 52.167294 52.046291
nirp_zoffany_twcms_c6961 zoffany neoclassicism britain 25.521 32.222 47.159 9.886 12.819 19.474 8.986 13.033 26.031 7.912 10.246 15.933 8.805 11.400 17.985 8.799 12.566 24.504 9.705 13.751 25.909 7.610 10.257 16.995 11.468 16.492 29.887 8.406 11.736 20.692 8.880 12.632 23.206 10.948 15.736 28.477 9.170 11.225 16.048 3.298 4.051 5.917 5.090 6.199 8.928 3.559 4.306 6.197 2.848 3.474 5.049 4.628 5.647 8.150 4908990 32070639 73553194 20629.176 12156.289 9545.625 150079.979 72565.648 42009.814 1.000000 1.000000 1.000000 209370300 599125646 875380901 14077.999 7372.574 5216.297 141639.893 60781.577 31888.480 1.000000 1.002642 1.000000 29213593 215532733 630099459 6784.123 4204.441 3038.923 96867.841 43483.819 25060.998 1.000000 1.035739 1.000000 287465702 626833406 882246799 14212.574 7712.366 5627.635 114662.407 46881.339 26432.603 1.000000 1.000000 1.067984 170538717 439018698 711741380 10732.862 5591.517 3895.818 105314.262 38961.837 20350.400 1.013065 1.000000 1.000000 31576890 236267043 680724341 7774.012 4759.183 3339.566 94536.566 41284.679 23218.150 1.000000 1.022879 1.000000 0 22892 20651 0 0 7308 20052 39749 0 0 0 0 17.406807 11.550551 106.094006 44.574670 108.672560 76.698099 64.345452 67.248710 69.373554 64.330255 117.381205 76.469228 28.797077 34.195136 42.712847 36.605493 42.033214 51.644983 28.228130 39.438254 50.475480 26.187208 38.847716 52.910241 38.704774 19.954704 51.196815 27.210785 65.856766 27.359003 10.691110 2.308434 18.711853 13.338546 24.947877 27.280392 130.208976 172.856494 239 35.442470 93.327502 23 20.877522 19.768872 93.289963 55.850487 97.012956 55.372300 50.452204 55.203746 65.182786 58.769450 107.456376 56.495515
nirp_zoffany_va_1955_0563 zoffany neoclassicism britain 25.704 35.980 63.998 8.531 11.102 17.119 10.937 15.305 26.552 7.352 9.650 15.365 8.664 11.542 18.678 10.814 15.047 25.927 14.858 22.118 43.724 9.228 11.926 18.161 12.197 17.620 32.467 8.510 11.658 19.874 10.374 14.566 26.174 11.765 16.923 30.961 14.545 17.581 24.914 5.307 6.478 9.328 5.096 6.191 8.952 3.248 3.909 5.626 3.400 4.091 5.880 5.045 6.143 8.856 2916399 32529834 92272415 19649.493 13051.928 8943.160 157285.529 92927.711 51038.112 1.000028 1.004089 1.000000 308557092 1185127968 2249499213 25463.668 17511.596 11960.102 165161.849 95623.119 50809.000 1.000000 1.003645 1.000000 25268774 234335057 579640450 6206.189 3839.789 2973.436 93320.428 42288.216 26075.914 1.000000 1.000000 1.000000 132324272 665344018 1326251999 24703.886 17119.905 10774.670 106513.450 58130.959 31147.308 1.000000 1.000225 1.000000 60739291 387481587 735372681 14633.422 9183.094 5890.033 102418.563 53391.708 28138.127 1.049872 1.000000 1.000000 26512845 271381280 715362382 13310.305 9863.072 6484.755 96522.038 46662.794 28128.936 1.178430 1.000000 1.000000 3004 110438 0 0 0 0 0 0 13924 7984 2333 4814 37.786675 25.836193 96.067554 99.584070 93.177820 65.582514 90.434849 62.404139 98.165655 47.662460 112.083233 72.642728 45.985005 54.680128 65.147418 45.728920 51.417102 56.048650 53.243573 58.350065 60.865086 56.839157 62.409532 69.042469 73.676624 24.321714 86.814663 27.483795 115.016240 27.442990 14.038232 12.497231 18.456705 26.274409 17.441265 25.555351 178.611168 179.970314 167 40.391806 73.586739 0 26.896508 18.528463 104.810669 92.923121 98.119281 68.557555 85.108381 76.286664 83.162318 64.328455 111.573962 73.928556
nirp_zoffany_x113 zoffany neoclassicism britain 33.815 45.852 73.085 12.101 15.575 24.134 31.247 41.621 65.901 11.072 14.288 22.508 13.390 17.702 28.941 28.252 37.360 58.224 24.682 35.038 59.130 12.806 16.857 25.227 29.469 40.098 65.585 11.361 15.183 25.004 14.482 20.226 35.066 28.324 38.949 62.010 13.545 16.318 23.156 8.428 10.217 14.596 13.858 16.728 23.847 4.436 5.406 7.763 4.923 5.971 8.570 13.549 16.362 23.287 3123839 35362927 110895643 66651.656 77044.140 61567.272 238275.491 184635.589 134393.120 1.000000 1.000000 1.000000 222860011 744268078 1201211447 54534.193 41938.689 30202.789 242035.803 167502.711 102583.084 1.001166 1.005306 1.000000 4845014 59423580 226534716 69633.991 44536.361 63889.981 236974.736 183951.745 141088.232 1.000000 1.000000 1.000000 56671847 263540043 550780459 38631.733 43343.829 32110.514 227313.268 190499.225 161974.338 1.000000 1.000000 1.000000 25775094 118096061 257521568 50011.771 59221.400 59832.093 221082.925 183833.685 157047.050 1.000000 1.000000 -2.575431 7262948 99393353 370033272 65616.425 76607.286 60861.872 237961.434 181277.527 133226.861 1.000000 1.000000 1.000000 26570 0 0 0 0 0 0 0 0 95424 53186 12771 54.028829 42.649640 144.111171 107.208086 66.285676 62.673447 181.701532 67.382206 188.133724 54.339768 93.149850 81.061126 35.909501 43.337076 50.999141 27.086043 37.390014 41.811591 21.893468 36.147304 39.740449 29.128640 47.759398 53.587457 53.649933 15.833065 91.849112 27.446734 91.421642 27.466747 20.848692 27.324985 33.171276 27.035658 32.255947 27.079309 177.112793 179.949145 17 64.502432 134.849909 5 23.644990 27.723161 189.009565 63.640300 25.002963 43.669325 213.608957 58.450128 221.494194 49.024726 36.610475 56.513645
nirp_zoffany_x142 zoffany neoclassicism britain 13.279 18.375 32.097 11.154 15.040 24.738 9.570 12.887 21.294 4.834 6.241 9.638 6.044 7.910 12.632 9.069 12.141 19.754 6.846 9.217 15.702 11.758 16.012 26.948 7.921 10.762 18.089 5.305 7.072 11.619 6.842 9.298 15.679 7.913 10.754 18.017 4.193 5.142 7.459 4.777 5.827 8.417 3.701 4.509 6.533 2.194 2.632 3.799 2.697 3.249 4.689 3.555 4.327 6.252 8039025 60079647 99607211 10938.045 6231.289 4827.743 114890.365 49400.569 28490.207 1.000000 1.000000 1.000000 51156928 243262788 447235708 23299.660 15404.972 12151.147 146824.911 77880.337 51241.188 1.000004 1.000071 1.000000 34120814 268711840 560122707 9083.811 5539.027 3856.413 99018.136 45163.411 27460.547 1.000000 1.000996 1.002451 313590646 1255743213 2076618020 55551.115 42343.013 34153.786 90991.603 54034.079 40394.792 1.109654 1.005270 1.089171 193575282 813192329 1414935409 40024.910 29215.919 23059.826 93434.534 49599.528 35394.703 1.000000 1.004315 1.000000 40059528 335125037 690671454 16989.979 13874.339 11634.589 96639.817 47691.807 31110.146 1.000345 1.000000 1.000000 0 69109 19337 0 0 19200 41039 0 0 0 0 0 40.303629 17.563721 78.659867 40.255329 54.894784 39.788154 141.216470 79.472428 167.117053 67.842001 75.016284 45.030091 22.831855 44.177625 65.490684 28.157389 50.648038 65.875607 36.189264 57.932919 70.024410 39.523935 64.250544 77.868101 20.525043 5.358270 42.393375 26.835994 57.960166 27.271790 12.970507 8.496033 22.258493 23.856823 29.080774 26.644122 64.721772 147.005882 44 43.385475 90.395187 0 45.210092 22.690154 75.903508 45.115805 90.067157 72.819332 150.419198 79.986152 144.925648 75.341168 112.645140 80.959818
vam_basawan_2009BX3672 basawan mughal india 6.459 8.426 13.407 8.345 11.383 19.462 5.032 6.597 10.287 3.788 4.939 7.894 4.455 5.859 9.317 4.973 6.468 9.863 6.802 9.214 15.416 9.468 12.925 21.299 5.087 6.771 11.077 4.457 5.903 9.586 5.092 6.842 11.243 4.975 6.554 10.470 2.456 2.964 4.271 4.888 5.937 8.540 2.354 2.824 4.059 2.249 2.693 3.850 2.217 2.667 3.844 2.497 2.990 4.276 108260908 533772424 809821409 6333.757 3742.479 2803.823 55107.880 23741.989 15400.672 1.000000 1.000000 1.000000 267722159 508861861 662366665 24150.875 17550.101 13756.724 124955.336 75904.631 53165.626 1.000011 1.000204 1.000553 204816547 820151789 1240488248 5467.483 3337.948 2548.848 43880.849 20660.533 12997.103 1.000000 -3.081103 -1.022228 655369944 1469420997 2106696857 28410.039 56580.947 41831.592 89404.977 65751.099 47675.009 1.000000 1.000000 1.000000 342057642 1110442194 1626566922 17155.530 10438.162 6091.373 51281.977 25944.188 15609.219 1.025334 1.010011 1.000000 257179773 1029983172 1548568320 58400.229 47252.684 34736.677 81891.601 59237.034 42815.657 1.130921 1.000000 1.000000 9799 189146 11989 0 0 0 0 0 0 0 0 0 67.910235 37.004579 30.936304 35.559797 121.420494 55.048312 125.431567 73.913173 127.534639 69.309926 155.378674 58.541473 23.397937 34.357959 55.699207 6.355265 18.594900 41.039729 12.380958 20.493968 39.001414 16.533951 26.151335 37.025129 5.968999 0.229096 9.178313 27.466197 23.330789 27.436394 14.552068 7.700473 29.937601 19.235489 50.540388 25.840455 19.642096 39.797700 63 50.415666 106.225714 1172 94.666487 49.573855 30.770934 37.108774 140.966954 57.728531 167.474252 78.359207 134.182299 60.924438 188.264574 68.725641
vam_basawan_2009BX3673 basawan mughal india 6.590 8.577 13.564 7.484 10.017 16.655 5.278 6.943 10.815 3.819 4.980 8.007 4.642 6.109 9.725 5.167 6.742 10.345 6.946 9.346 15.531 8.207 10.942 17.526 5.514 7.320 11.904 4.543 6.059 9.921 5.287 7.091 11.632 5.271 6.927 11.030 2.561 3.090 4.445 4.977 6.051 8.700 2.455 2.952 4.239 2.174 2.604 3.726 2.326 2.800 4.019 2.558 3.071 4.399 105796532 532233755 972579451 6244.337 3702.157 2797.349 58487.100 24644.142 14475.626 1.000000 1.204682 1.000000 352618308 703894448 984599016 28968.128 21644.092 16912.227 137243.718 88090.766 60364.615 1.000000 1.000069 1.000230 183886988 816704666 1277612434 5907.668 3669.464 2725.364 47901.465 22898.683 13158.292 1.025070 1.000000 -0.804746 620860843 1385320680 2037938483 60538.486 46649.287 32299.685 78935.920 55432.600 37907.088 1.000000 1.000000 0.958262 309349516 1076347347 1618595174 13488.912 8681.822 5267.671 49589.417 25062.914 15373.904 1.000000 1.000000 1.000000 236991088 998211323 1622755110 51544.077 39608.611 26123.995 79259.918 52955.532 34818.112 1.000000 -0.539088 1.000000 16700 195360 0 0 0 0 0 0 0 0 0 0 85.670541 63.698432 41.491862 60.842580 129.085766 55.840649 138.374474 73.604151 130.547808 71.610073 171.905676 64.410900 18.426851 35.663318 52.919871 4.940321 19.343235 39.089341 7.819659 18.839235 38.860503 11.784097 27.060235 50.001513 6.318733 0.261050 15.654165 27.463903 35.186311 27.463886 14.894437 6.365860 33.230784 19.450187 55.544173 25.931051 17.931292 96.889644 166 51.734139 113.333168 1506 96.753865 52.764724 32.247511 43.603241 139.533687 57.910480 167.456128 76.401103 134.695020 60.205370 187.884419 69.671840
vam_basawan_2009BX3676 basawan mughal india 6.566 8.455 13.134 5.778 7.577 12.279 4.838 6.325 9.840 3.685 4.775 7.595 4.366 5.681 8.821 4.645 6.054 9.272 6.773 9.025 14.966 6.441 8.461 13.409 5.084 6.779 11.269 4.377 5.808 9.533 4.943 6.561 10.667 4.820 6.399 10.470 2.408 2.912 4.190 4.095 4.971 7.148 2.138 2.567 3.685 2.056 2.464 3.542 2.181 2.625 3.768 2.149 2.576 3.691 106801218 584622349 976470019 6074.451 3455.564 2674.995 58964.290 23266.562 13622.049 1.000356 1.000000 1.000000 561874147 1174173710 1529192985 21444.872 14605.109 11052.015 126128.089 74519.729 50876.765 1.000000 1.000000 1.000000 197652895 852486131 1280423393 4592.462 2750.806 2281.668 35238.598 15560.186 9408.446 1.000000 1.000000 -0.510222 657631161 1498832489 2089024961 24436.251 15073.256 9745.705 49016.782 26504.073 16909.092 1.025403 1.000000 -3.138268 376583251 1309695917 2022840194 17316.636 10319.737 5767.991 49512.215 23924.727 14058.732 1.000603 1.000000 1.000000 243843682 1015813467 1519224815 11007.250 5849.588 3458.949 39167.666 18441.604 10961.527 1.000000 1.000000 1.000000 48922 166093 0 0 0 0 0 0 0 0 0 0 76.855832 44.181037 39.653340 56.727351 123.660461 60.590469 142.088045 71.376313 132.669030 63.641129 162.086567 71.407566 18.351709 26.716815 45.749005 17.596840 22.773428 43.394270 11.256251 16.494132 31.584998 11.455083 20.944957 37.931227 13.753979 0.536839 21.697419 27.460086 33.368714 27.407187 15.500551 2.804415 26.012966 20.074864 51.277470 26.171347 46.363295 99.015659 124 54.250580 121.148278 1033 84.457932 50.977542 33.955905 56.151629 125.954018 54.395419 134.977956 72.122593 132.072078 67.231553 168.186240 62.968269
